boiled rice, health drinks, mosquito repellent, other rice products, raw rice, root vegetables, sugar,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, beans, gourd / cucumber, other sweets, other vegetables, root vegetables, sunflower oils, toor dal, whole spices,,,,,,,,,,,,,,,,,,,
bread, cooking sauce, exotic vegetables, mango juices, other vegetables,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, gourd / cucumber, other pickle, other vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,,
cashews, gourd / cucumber, organic f/v, other dry fruits, other vegetables, raisins, root vegetables, sugar cubes, yogurt / lassi,,,,,,,,,,,,,,,,,,,
banana, beans, exotic vegetables, root vegetables, sugar,,,,,,,,,,,,,,,,,,,,,,,
honey, other dals,,,,,,,,,,,,,,,,,,,,,,,,,,
moong dal, sugar, urad dal,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, gourd / cucumber, organic juices, other dals, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,
liquid soaps / bars,,,,,,,,,,,,,,,,,,,,,,,,,,,
gourd / cucumber, jaggery, other dals, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
banana, corn snacks, ground coffee,,,,,,,,,,,,,,,,,,,,,,,,,
boiled rice, cashews, organic f/v, other dals,,,,,,,,,,,,,,,,,,,,,,,,
sooji / rava,,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, other vegetables, regular pasta,,,,,,,,,,,,,,,,,,,,,,,,,
beans, exotic vegetables, gourd / cucumber, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, maida, namkeen, other vegetables, root vegetables, sooji / rava, toor dal, whole spices,,,,,,,,,,,,,,,,,,,
curd, yogurt / lassi,,,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, ghee, other vegetables, raw rice,,,,,,,,,,,,,,,,,,,,,,,,
banana, basmati rice, beans, bread, gourd / cucumber, other dals, other vegetables,,,,,,,,,,,,,,,,,,,,,
banana, diapers / wipes, sugar, whole spices,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, banana, beans, cookies, cotton / bandages, gourd / cucumber, health drinks, other dals, other vegetables, root vegetables, urad dal, whole spices,,,,,,,,,,,,,,,,
banana, beans, cooking paste, exotic vegetables, gourd / cucumber, milk, other vegetables, root vegetables, whole spices,,,,,,,,,,,,,,,,,,,
beans, exotic vegetables, gourd / cucumber, ice creams / desserts, mosquito repellent, other dals, other vegetables, phenyles / acids, toor dal, urad dal,,,,,,,,,,,,,,,,,,
avalakki / poha, sugar,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, gourd / cucumber, other vegetables, raw rice, root vegetables, sugar, urad dal,,,,,,,,,,,,,,,,,,,,,
banana, gourd / cucumber, organic breakfast cereals, organic f/v, organic masalas / spices, sanitary pads,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, beans, liquid soaps / bars, namkeen, other vegetables, root vegetables, snacky nuts, sugar cubes,,,,,,,,,,,,,,,,,,,,
banana, beans, besan, glucose, marie / milk biscuits, ground coffee, jaggery, liquid soaps / bars, other dals, other flours, other rice products, other vegetables, raw rice, rice flour, root vegetables, sooji / rava, sugar, urad dal,,,,,,,,,,
exotic vegetables, ghee, gourd / cucumber, oats, other vegetables,,,,,,,,,,,,,,,,,,,,,,,
besan, organic f/v,,,,,,,,,,,,,,,,,,,,,,,,,,
cream biscuits, gourd / cucumber, office stationery, other vegetables, pain relievers, regular pasta, root vegetables,,,,,,,,,,,,,,,,,,,,,
banana, beans, namkeen, other dry fruits, root vegetables, sooji / rava,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, organic f/v, other dry fruits, other vegetables, sooji / rava, vermicelli,,,,,,,,,,,,,,,,,,,,,
cooking paste, health drinks, mosquito repellent, namkeen, snacky nuts, toor dal,,,,,,,,,,,,,,,,,,,,,,
banana,,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, boiled rice, cakes, namkeen, urad dal,,,,,,,,,,,,,,,,,,,,,,,
banana, gourd / cucumber, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
banana, cashews, cooking paste, exotic vegetables, glucose, marie / milk biscuits, instant pastas, organic f/v, organic masalas / spices, other dals, other dry fruits, other rice products, other vegetables, raw peanuts, regular pasta, snacky nuts, sugar, urad dal, veg / fruit, whole spices,,,,,,,,
aluminium foil / cling wrap, beans, mosquito repellent, other dals, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,
banana, glucose, marie / milk biscuits, organic dals / pulses, organic f/v, organic salt,sugar / jaggery, root vegetables,,,,,,,,,,,,,,,,,,,,
aluminium foil / cling wrap, banana, beans, cooking paste, curd, other vegetables, sugar,,,,,,,,,,,,,,,,,,,,,
beans, cakes, cookies, honey, moong dal, namkeen, other dals, raw peanuts, root vegetables, urad dal,,,,,,,,,,,,,,,,,,
banana, beans, boiled rice, bread, eggs, namkeen, other dals, other rice products, other vegetables, root vegetables, snacky nuts, sugar, sugar cubes, toor dal,,,,,,,,,,,,,,
beans, honey, namkeen, other dry fruits,,,,,,,,,,,,,,,,,,,,,,,,
organic breakfast cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,
besan, maida, namkeen, organic dals / pulses, organic f/v, other dry fruits, other vegetables, root vegetables, sooji / rava, whole spices,,,,,,,,,,,,,,,,,,
gourd / cucumber, organic f/v, other vegetables, raw rice,,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
raw peanuts, urad dal,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, organic f/v, organic masalas / spices, other dals, root vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,
chilli / soya sauces, namkeen, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
jaggery, sugar, toor dal, whole spices,,,,,,,,,,,,,,,,,,,,,,,,
banana, sugar, sunflower oils,,,,,,,,,,,,,,,,,,,,,,,,,
pasta / noodles, raw rice, toor dal, urad dal, whole spices,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, banana, chilli / soya sauces, exotic vegetables, liquid soaps / bars, mens deo, other dals, shoe polish,,,,,,,,,,,,,,,,,,,,
healthy / digestive biscuits,,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, exotic vegetables, instant noodles, maida, moong dal, other vegetables, raw rice, root vegetables, sugar, urad dal,,,,,,,,,,,,,,,,,,
namkeen, whole spices,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, cooking paste, cream biscuits, gourd / cucumber, maida, moong dal, other dals, other rice products, other vegetables, raw rice, urad dal,,,,,,,,,,,,,,,,,
avalakki / poha, moong dal, other dals, other rice products, phenyles / acids, raw rice, sooji / rava, sugar, toor dal, urad dal,,,,,,,,,,,,,,,,,,
banana, beans, chips, gourd / cucumber, namkeen, raw rice, ready mix, snacky nuts, toor dal,,,,,,,,,,,,,,,,,,,
other rice products, raw rice, sooji / rava, urad dal,,,,,,,,,,,,,,,,,,,,,,,,
gourd / cucumber, honey, moong dal, other dals, other vegetables, toor dal, whole spices,,,,,,,,,,,,,,,,,,,,,
raw rice,,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, bread, chips, cream biscuits, health drinks, instant pastas, namkeen, organic f/v, other oils, other sweets, other vegetables, ready mix, toor dal,,,,,,,,,,,,,,
beans, organic rice / rice products, other vegetables, raw rice, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
beans, boiled rice, gourd / cucumber, other flours, other rice products, other vegetables, root vegetables, sooji / rava, sunflower oils,,,,,,,,,,,,,,,,,,,
eggs, gourd / cucumber, organic salt,sugar / jaggery, snacky nuts,,,,,,,,,,,,,,,,,,,,,,,
bread, gourd / cucumber, ready mix,,,,,,,,,,,,,,,,,,,,,,,,,
banana, other rice products, raw peanuts, sugar,,,,,,,,,,,,,,,,,,,,,,,,
health drinks, organic dals / pulses, organic f/v, organic rice / rice products, organic salt,sugar / jaggery, other rice products, sooji / rava,,,,,,,,,,,,,,,,,,,,
pasta / noodles,,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, gourd / cucumber, other dals, toor dal,,,,,,,,,,,,,,,,,,,,,,,
cashews, namkeen, other dry fruits, snacky nuts,,,,,,,,,,,,,,,,,,,,,,,,
ghee,,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, glucose, marie / milk biscuits, gourd / cucumber, namkeen, other vegetables, raw rice, root vegetables, tomato ketchup, urad dal,,,,,,,,,,,,,,,,,,
beans, other dals, other rice products, root vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,,,
besan, chilli / soya sauces, cooking sauce, exotic vegetables, face packs / scrubs, ground coffee, other juices, raisins, root vegetables, whole spices,,,,,,,,,,,,,,,,,,
banana, bread, exotic vegetables, maida, organic rice / rice products, whole spices,,,,,,,,,,,,,,,,,,,,,,
banana, frozen chicken,,,,,,,,,,,,,,,,,,,,,,,,,,
gourd / cucumber, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, bread, other vegetables, ready mix, root vegetables,,,,,,,,,,,,,,,,,,,,,,
gourd / cucumber, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
banana, besan, curd, honey, moong dal, mosquito repellent, other rice products, root vegetables, toor dal,,,,,,,,,,,,,,,,,,,
avalakki / poha, banana, beans, cashews, glucose, marie / milk biscuits, gourd / cucumber, healthy / digestive biscuits, honey, instant noodles, mosquito repellent, other dals, other vegetables, raw peanuts, raw rice, root vegetables, sugar, toor dal, urad dal, whole spices,,,,,,,,
beans, energy drinks, gourd / cucumber, raw rice, root vegetables, sugar,,,,,,,,,,,,,,,,,,,,,,
sunflower oils,,,,,,,,,,,,,,,,,,,,,,,,,,,
health drinks, raisins, whole spices,,,,,,,,,,,,,,,,,,,,,,,,,
exotic vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, boiled rice, jaggery, organic flours, other dals, other flours, other rice products, other vegetables, raw peanuts, rice flour, root vegetables, sunflower oils, toor dal, urad dal, whole spices,,,,,,,,,,,,,
yogurt / lassi,,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, other spreads, phenyles / acids, root vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,,,
besan, cookies, cream biscuits, gourd / cucumber, healthy / digestive biscuits, healthy snacks, namkeen, other dals, other vegetables, sugar, toothpaste, whole spices,,,,,,,,,,,,,,,,
banana, beans, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, eggs, gourd / cucumber, hair oil, namkeen, other dals, other vegetables, raisins, root vegetables, soya products,,,,,,,,,,,,,,,,,
beans, mosquito repellent, namkeen,,,,,,,,,,,,,,,,,,,,,,,,,
beans, root vegetables, sugar, whole spices,,,,,,,,,,,,,,,,,,,,,,,,
cashews,,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, bread, exotic vegetables, ghee, gourd / cucumber, health drinks, honey, jaggery, raw peanuts, root vegetables, sugar, sunflower oils,,,,,,,,,,,,,,,,
beans, other dals, sooji / rava, whole spices,,,,,,,,,,,,,,,,,,,,,,,,
organic juices, other dry fruits, toor dal, whole spices,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, boiled rice, bread, organic f/v, root vegetables,,,,,,,,,,,,,,,,,,,,,,
banana, beans, gourd / cucumber, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, other dals, other vegetables, root vegetables, urad dal, whole spices,,,,,,,,,,,,,,,,,,,,,
banana, beans, ground coffee, raw rice, sunflower oils,,,,,,,,,,,,,,,,,,,,,,,
boiled rice, cashews, ghee, other pickle, other rice products, phenyles / acids, raw rice, shampoo, sugar,,,,,,,,,,,,,,,,,,,
raw peanuts, raw rice, root vegetables, sugar, toor dal,,,,,,,,,,,,,,,,,,,,,,,
banana, other dry fruits, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, boiled rice, urad dal,,,,,,,,,,,,,,,,,,,,,,,,
bread, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, ground coffee, organic flours, other vegetables, raw peanuts, raw rice, root vegetables, toor dal,,,,,,,,,,,,,,,,,,,,
banana, exotic vegetables, gourd / cucumber, organic dals / pulses, organic f/v, organic flours, organic masalas / spices, other rice products, other vegetables, root vegetables, whole grains,,,,,,,,,,,,,,,,,
beans, cashews, cream biscuits, moong dal, other rice products, root vegetables,,,,,,,,,,,,,,,,,,,,,,
beans, curd, gourd / cucumber, organic f/v, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, healthy / digestive biscuits, namkeen, other dals, sugar cubes, toor dal, whole spices,,,,,,,,,,,,,,,,,,,,,
basmati rice, bread, ice creams / desserts, mosquito repellent, namkeen, other sauces,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, health drinks, oats, other vegetables,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
cooking sauce, gourd / cucumber, organic f/v,,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, beans, namkeen, other flours, root vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,,
cream biscuits, curd, mosquito repellent, yogurt / lassi,,,,,,,,,,,,,,,,,,,,,,,,
banana, gourd / cucumber, healthy / digestive biscuits, root vegetables, shoe polish,,,,,,,,,,,,,,,,,,,,,,,
beans, cooking sauce, gourd / cucumber, moong dal, organic salt,sugar / jaggery, other dals, other rice products, other vegetables, raw rice, root vegetables, sunflower oils, toor dal, urad dal, whole spices,,,,,,,,,,,,,
bread, exotic vegetables, maida, other dry fruits, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
banana, cashews, namkeen, other rice products, rice flour, root vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,
moong dal, other dals, raw peanuts, sugar, vermicelli,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, cream biscuits, other juices, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, exotic vegetables, health drinks, moong dal, organic dals / pulses, organic masalas / spices, other dry fruits, root vegetables, sooji / rava,,,,,,,,,,,,,,,,,,,
banana, beans, gourd / cucumber, jaggery, sunflower oils, whole spices,,,,,,,,,,,,,,,,,,,,,,
banana, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
cakes,,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, cooking paste, gourd / cucumber, health drinks, organic masalas / spices, other dals, other vegetables, raw rice, root vegetables, toor dal, urad dal, whole spices,,,,,,,,,,,,,,,,
banana, beans, glucose, marie / milk biscuits, gourd / cucumber, root vegetables,,,,,,,,,,,,,,,,,,,,,,
exotic vegetables, gourd / cucumber, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
other dals, sugar, toor dal, whole spices,,,,,,,,,,,,,,,,,,,,,,,,
banana, cookies, maida, namkeen, organic f/v, root vegetables, snacky nuts, sunflower oils,,,,,,,,,,,,,,,,,,,,
eggs, glucose, marie / milk biscuits, maida, organic f/v, organic flours,,,,,,,,,,,,,,,,,,,,,,
bread, ghee, organic dals / pulses, organic rice / rice products, other rice products, sooji / rava, sunflower oils,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, beans, besan, energy drinks, gourd / cucumber, maida, organic baby foods, other dry fruits, powdered spices, raw peanuts, root vegetables, sooji / rava, sugar, urad dal, whole spices,,,,,,,,,,,,,
beans, cashews, moong dal, sooji / rava, sunflower oils, urad dal, whole spices,,,,,,,,,,,,,,,,,,,,,
beans, maida, moong dal, namkeen, other dals, other vegetables, powdered spices, root vegetables, salty biscuits,,,,,,,,,,,,,,,,,,,
banana, besan, body wash, cream biscuits, healthy / digestive biscuits, moong dal, other dals, other vegetables, raw peanuts, root vegetables, salty biscuits, toor dal, whole spices,,,,,,,,,,,,,,,
avalakki / poha, beans, boiled rice, gourd / cucumber, other rice products, other vegetables, raw peanuts, root vegetables, sooji / rava, sunflower oils, toor dal, urad dal, whole spices,,,,,,,,,,,,,,,
banana, beans, besan, gourd / cucumber, other rice products,,,,,,,,,,,,,,,,,,,,,,,
basmati rice, chips, cream biscuits, health drinks, namkeen, other oils,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
besan,,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, organic breakfast cereals, organic f/v, organic rice / rice products, root vegetables, sanitary pads,,,,,,,,,,,,,,,,,,,,,,
organic dals / pulses, sugar,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, gourd / cucumber, organic masalas / spices, sugar,,,,,,,,,,,,,,,,,,,,,,,,
bread, cashews, moong dal, other dals, other dry fruits, raw peanuts, raw rice, toothpaste,,,,,,,,,,,,,,,,,,,,
avalakki / poha,,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
organic masalas / spices, whole spices,,,,,,,,,,,,,,,,,,,,,,,,,,
mosquito repellent, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
basmati rice, frozen chicken, organic f/v, other dals, other vegetables, snacky nuts, sooji / rava,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, banana, beans, boiled rice, bread, cream biscuits, eggs, ground coffee, liquid soaps / bars, namkeen, other dals, raisins, snacky nuts, sugar, sugar cubes, urad dal, whole spices,,,,,,,,,,,
gourd / cucumber, jaggery, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables, root vegetables, sunflower oils,,,,,,,,,,,,,,,,,,,,,,,,,
banana, cooking paste, raw peanuts, toothpaste,,,,,,,,,,,,,,,,,,,,,,,,
beans, bread, cashews, gourd / cucumber, maida, organic f/v, raw peanuts, root vegetables, urad dal,,,,,,,,,,,,,,,,,,,
health drinks, other dals, other vegetables, toor dal,,,,,,,,,,,,,,,,,,,,,,,,
banana, organic dals / pulses,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, liquid soaps / bars, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables, root vegetables, sugar,,,,,,,,,,,,,,,,,,,,,,,,,
banana, namkeen, other rice products, sooji / rava,,,,,,,,,,,,,,,,,,,,,,,,
aluminium foil / cling wrap, cookies, cream biscuits, healthy / digestive biscuits, namkeen, salty biscuits,,,,,,,,,,,,,,,,,,,,,,
banana, beans, boiled rice, moong dal, other rice products, root vegetables, toor dal, urad dal, whole spices,,,,,,,,,,,,,,,,,,,
ground coffee, namkeen, snacky nuts, sunflower oils,,,,,,,,,,,,,,,,,,,,,,,,
banana, ghee, gourd / cucumber, moong dal, other dals, other vegetables, toor dal,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, maida, namkeen, organic baby foods, other dals, other vegetables, raw rice,,,,,,,,,,,,,,,,,,,,
other dry fruits,,,,,,,,,,,,,,,,,,,,,,,,,,,
other dals, raw peanuts, toor dal, whole spices,,,,,,,,,,,,,,,,,,,,,,,,
banana, bread, ground coffee, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
beans, boiled rice, other dals, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
besan, boiled rice, exotic vegetables, gourd / cucumber, maida, other dals, other rice products, other vegetables, raisins, raw peanuts, raw rice, root vegetables, sooji / rava, whole spices,,,,,,,,,,,,,,
boiled rice, other dals, urad dal,,,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, namkeen, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,
banana, exotic vegetables, health supplements, other vegetables, sooji / rava,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, other dals, other vegetables, root vegetables, sanitary pads,,,,,,,,,,,,,,,,,,,,,,
banana, beans, exotic vegetables, gourd / cucumber, milk, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,
cream biscuits, salty biscuits, shaving cream, foam / gels, sugar,,,,,,,,,,,,,,,,,,,,,,,
bread, healthy / digestive biscuits,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, ground coffee, namkeen, other dals, other vegetables,,,,,,,,,,,,,,,,,,,,,,,
bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
aluminium foil / cling wrap, bread,,,,,,,,,,,,,,,,,,,,,,,,,,
namkeen, sanitary pads,,,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, ground coffee, hair oil, honey, rice flour, whole spices,,,,,,,,,,,,,,,,,,,,,,
beans, exotic vegetables, organic rice / rice products, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
namkeen, snacky nuts,,,,,,,,,,,,,,,,,,,,,,,,,,
aluminium foil / cling wrap, banana, mango juices, other juices, raisins,,,,,,,,,,,,,,,,,,,,,,,
banana, bread, gourd / cucumber, namkeen, other dals, other vegetables, root vegetables, toor dal,,,,,,,,,,,,,,,,,,,,
banana, gourd / cucumber, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
banana, other rice products, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
instant noodles, yogurt / lassi,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, exotic vegetables, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
eggs, hand wash, sunflower oils,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, exotic vegetables, instant noodles, organic f/v, other vegetables, ready mix, root vegetables, sooji / rava, sugar, tomato ketchup, toor dal,,,,,,,,,,,,,,,,
